"Tpr","Ppr","z","set"
1.5,0.93773,0.908005,"9"
1.5,0.944243,0.907354,"9"
1.5,0.944898,0.907289,"9"
1.5,0.945409,0.907238,"9"
1.5,0.946406,0.907138,"9"
1.5,0.953866,0.906392,"9"
1.5,0.962015,0.905578,"9"
1.5,0.962933,0.905495,"9"
1.5,0.96327,0.905464,"9"
1.5,0.963706,0.905424,"9"
1.5,0.978889,0.904045,"9"
1.5,0.979341,0.904004,"9"
1.5,0.979529,0.903987,"9"
1.5,0.979633,0.903977,"9"
1.5,0.979956,0.903948,"9"
1.5,0.980571,0.903892,"9"
1.5,0.981002,0.903853,"9"
1.5,0.987312,0.903279,"9"
1.5,0.987341,0.903277,"9"
1.5,0.987609,0.903252,"9"
1.5,0.987783,0.903237,"9"
1.5,0.988859,0.903139,"9"
1.5,0.997872,0.90232,"9"
1.5,1.00482,0.901689,"9"
1.5,1.01322,0.900926,"9"
1.5,1.01325,0.900923,"9"
1.5,1.01329,0.900919,"9"
1.5,1.01334,0.900915,"9"
1.5,1.01357,0.900894,"9"
1.5,1.01386,0.900867,"9"
1.5,1.01395,0.900859,"9"
1.5,1.01417,0.900839,"9"
1.5,1.0145,0.900809,"9"
1.5,1.01478,0.900784,"9"
1.5,1.0227,0.900064,"9"
1.5,1.0238,0.899964,"9"
1.5,1.02428,0.89992,"9"
1.5,1.03295,0.899132,"9"
1.5,1.04109,0.898393,"9"
1.5,1.04905,0.89767,"9"
1.5,1.04933,0.897644,"9"
1.5,1.05026,0.89756,"9"
1.5,1.05654,0.89699,"9"
1.5,1.05682,0.896964,"9"
1.5,1.05695,0.896952,"9"
1.5,1.05734,0.896923,"9"
1.5,1.05749,0.896912,"9"
1.5,1.0584,0.896844,"9"
1.5,1.05893,0.896804,"9"
1.5,1.06526,0.896329,"9"
1.5,1.06575,0.896293,"9"
1.5,1.07356,0.895707,"9"
1.5,1.07428,0.895653,"9"
1.5,1.07449,0.895637,"9"
1.5,1.07525,0.89558,"9"
1.5,1.0757,0.895547,"9"
1.5,1.07623,0.895507,"9"
1.5,1.08247,0.895039,"9"
1.5,1.0836,0.894954,"9"
1.5,1.0849,0.894857,"9"
1.5,1.09122,0.894383,"9"
1.5,1.09203,0.894322,"9"
1.5,1.09358,0.894206,"9"
1.5,1.09947,0.893764,"9"
1.5,1.0995,0.893762,"9"
1.5,1.09955,0.893758,"9"
1.5,1.0996,0.893755,"9"
1.5,1.10051,0.893687,"9"
1.5,1.10118,0.893636,"9"
1.5,1.10162,0.893603,"9"
1.5,1.10952,0.893011,"9"
1.5,1.11892,0.892306,"9"
1.5,1.12585,0.891787,"9"
1.5,1.12598,0.891777,"9"
1.5,1.12617,0.891759,"9"
1.5,1.12628,0.891747,"9"
1.5,1.1347,0.890906,"9"
1.5,1.13521,0.890855,"9"
1.5,1.13622,0.890754,"9"
1.5,1.1428,0.890096,"9"
1.5,1.14291,0.890085,"9"
1.5,1.14368,0.890008,"9"
1.5,1.14407,0.889969,"9"
1.5,1.14438,0.889938,"9"
1.5,1.15119,0.889258,"9"
1.5,1.15352,0.889025,"9"
1.5,1.16011,0.888366,"9"
1.5,1.16287,0.88809,"9"
1.5,1.16888,0.88749,"9"
1.5,1.16975,0.887402,"9"
1.5,1.17031,0.887347,"9"
1.5,1.17082,0.887296,"9"
1.5,1.17155,0.887223,"9"
1.5,1.17795,0.886583,"9"
1.5,1.17808,0.88657,"9"
1.5,1.17862,0.886516,"9"
1.5,1.18022,0.886356,"9"
1.5,1.18573,0.885806,"9"
1.5,1.18576,0.885802,"9"
1.5,1.18581,0.885797,"9"
1.5,1.18586,0.885792,"9"
1.5,1.1864,0.885739,"9"
1.5,1.18685,0.885705,"9"
1.5,1.18812,0.88561,"9"
1.5,1.19488,0.885103,"9"
1.5,1.19511,0.885086,"9"
1.5,1.19623,0.885002,"9"
1.5,1.19752,0.884905,"9"
1.5,1.20542,0.884313,"9"
1.5,1.2062,0.884255,"9"
1.5,1.21293,0.88375,"9"
1.5,1.21317,0.883732,"9"
1.5,1.21487,0.883604,"9"
1.5,1.22045,0.883186,"9"
1.5,1.22056,0.883178,"9"
1.5,1.22216,0.883058,"9"
1.5,1.22272,0.883016,"9"
1.5,1.22355,0.882954,"9"
1.5,1.23745,0.881912,"9"
1.5,1.2379,0.881878,"9"
1.5,1.23837,0.881842,"9"
1.5,1.2385,0.881833,"9"
1.5,1.24002,0.881719,"9"
1.5,1.24084,0.881657,"9"
1.5,1.24638,0.881242,"9"
1.5,1.24747,0.88116,"9"
1.5,1.24772,0.881142,"9"
1.5,1.24808,0.881115,"9"
1.5,1.24952,0.881007,"9"
1.5,1.25543,0.880564,"9"
1.5,1.25553,0.880555,"9"
1.5,1.25819,0.880327,"9"
1.5,1.2635,0.879873,"9"
1.5,1.26392,0.879836,"9"
1.5,1.26454,0.879783,"9"
1.5,1.26595,0.879663,"9"
1.5,1.27198,0.879146,"9"
1.5,1.27202,0.879143,"9"
1.5,1.27207,0.879138,"9"
1.5,1.27364,0.879004,"9"
1.5,1.27401,0.878972,"9"
1.5,1.27555,0.87884,"9"
1.5,1.28324,0.878181,"9"
1.5,1.28423,0.878096,"9"
1.5,1.28981,0.877618,"9"
1.5,1.29016,0.877588,"9"
1.5,1.29029,0.877577,"9"
1.5,1.29065,0.877546,"9"
1.5,1.2929,0.877353,"9"
1.5,1.29809,0.876909,"9"
1.5,1.29821,0.876898,"9"
1.5,1.29993,0.876751,"9"
1.5,1.30054,0.876699,"9"
1.5,1.30772,0.876084,"9"
1.5,1.30819,0.876044,"9"
1.5,1.31556,0.875412,"9"
1.5,1.31584,0.875388,"9"
1.5,1.31594,0.875379,"9"
1.5,1.31784,0.875213,"9"
1.5,1.3237,0.874701,"9"
1.5,1.32403,0.874672,"9"
1.5,1.32519,0.87457,"9"
1.5,1.32585,0.874512,"9"
1.5,1.33514,0.8737,"9"
1.5,1.33517,0.873697,"9"
1.5,1.34208,0.873093,"9"
1.5,1.34976,0.872421,"9"
1.5,1.35058,0.87235,"9"
1.5,1.35088,0.872323,"9"
1.5,1.35178,0.872245,"9"
1.5,1.35248,0.872184,"9"
1.5,1.35824,0.87168,"9"
1.5,1.35827,0.871677,"9"
1.5,1.35833,0.871672,"9"
1.5,1.35974,0.871549,"9"
1.5,1.36001,0.871525,"9"
1.5,1.36226,0.871328,"9"
1.5,1.36747,0.870873,"9"
1.5,1.36908,0.870732,"9"
1.5,1.37094,0.87057,"9"
1.5,1.37635,0.870096,"9"
1.5,1.37961,0.869811,"9"
1.5,1.38435,0.869396,"9"
1.5,1.38448,0.869385,"9"
1.5,1.38488,0.86935,"9"
1.5,1.38708,0.869185,"9"
1.5,1.39321,0.868726,"9"
1.5,1.39388,0.868676,"9"
1.5,1.39406,0.868662,"9"
1.5,1.39456,0.868625,"9"
1.5,1.395,0.868591,"9"
1.5,1.39691,0.868448,"9"
1.5,1.40292,0.867998,"9"
1.5,1.40995,0.867471,"9"
1.5,1.4103,0.867444,"9"
1.5,1.411,0.867392,"9"
1.5,1.41421,0.867151,"9"
1.5,1.42048,0.866681,"9"
1.5,1.42093,0.866648,"9"
1.5,1.42169,0.866591,"9"
1.5,1.43602,0.865516,"9"
1.5,1.4365,0.865481,"9"
1.5,1.43746,0.865408,"9"
1.5,1.44014,0.865208,"9"
1.5,1.4445,0.864881,"9"
1.5,1.44453,0.864878,"9"
1.5,1.44459,0.864874,"9"
1.5,1.44539,0.864814,"9"
1.5,1.44567,0.864793,"9"
1.5,1.44585,0.864779,"9"
1.5,1.44686,0.864704,"9"
1.5,1.45392,0.864175,"9"
1.5,1.45503,0.864063,"9"
1.5,1.4563,0.863937,"9"
1.5,1.46213,0.863354,"9"
1.5,1.47062,0.862505,"9"
1.5,1.47086,0.862481,"9"
1.5,1.47141,0.862426,"9"
1.5,1.47201,0.862366,"9"
1.5,1.47279,0.862289,"9"
1.5,1.47361,0.862207,"9"
1.5,1.48794,0.860774,"9"
1.5,1.48902,0.860667,"9"
1.5,1.48958,0.860611,"9"
1.5,1.49621,0.859948,"9"
1.5,1.49746,0.859823,"9"
1.5,1.49871,0.859698,"9"
1.5,1.50055,0.859514,"9"
1.5,1.50553,0.859017,"9"
1.5,1.5058,0.858989,"9"
1.5,1.50656,0.858914,"9"
1.5,1.51366,0.858203,"9"
1.5,1.51433,0.858137,"9"
1.5,1.51685,0.857948,"9"
1.5,1.52212,0.857553,"9"
1.5,1.52222,0.857545,"9"
1.5,1.5232,0.857472,"9"
1.5,1.52413,0.857402,"9"
1.5,1.52464,0.857364,"9"
1.5,1.53079,0.856903,"9"
1.5,1.54082,0.856151,"9"
1.5,1.54279,0.856004,"9"
1.5,1.54827,0.855593,"9"
1.5,1.5484,0.855583,"9"
1.5,1.54851,0.855574,"9"
1.5,1.54973,0.855483,"9"
1.5,1.55056,0.855421,"9"
1.5,1.55787,0.854872,"9"
1.5,1.55868,0.854812,"9"
1.5,1.56621,0.854247,"9"
1.5,1.57421,0.853648,"9"
1.5,1.57733,0.853414,"9"
1.5,1.58246,0.85303,"9"
1.5,1.58319,0.852975,"9"
1.5,1.58336,0.852961,"9"
1.5,1.58362,0.852943,"9"
1.5,1.58398,0.852915,"9"
1.5,1.58427,0.852893,"9"
1.5,1.58682,0.852703,"9"
1.5,1.59322,0.852222,"9"
1.5,1.59378,0.852181,"9"
1.5,1.59993,0.85172,"9"
1.5,1.60838,0.851086,"9"
1.5,1.60849,0.851078,"9"
1.5,1.60967,0.85099,"9"
1.5,1.61188,0.850824,"9"
1.5,1.61705,0.850436,"9"
1.5,1.62605,0.849761,"9"
1.5,1.62617,0.849753,"9"
1.5,1.62744,0.849657,"9"
1.5,1.62777,0.849632,"9"
1.5,1.63454,0.849125,"9"
1.5,1.63525,0.849072,"9"
1.5,1.63541,0.84906,"9"
1.5,1.63578,0.849032,"9"
1.5,1.63695,0.848944,"9"
1.5,1.65186,0.847827,"9"
1.5,1.65222,0.8478,"9"
1.5,1.6524,0.847786,"9"
1.5,1.65505,0.847559,"9"
1.5,1.66146,0.84701,"9"
1.5,1.66232,0.846936,"9"
1.5,1.66445,0.846753,"9"
1.5,1.66871,0.846388,"9"
1.5,1.66875,0.846385,"9"
1.5,1.67061,0.846226,"9"
1.5,1.6715,0.84615,"9"
1.5,1.68619,0.844891,"9"
1.5,1.68758,0.844772,"9"
1.5,1.69475,0.844158,"9"
1.5,1.69566,0.84408,"9"
1.5,1.69583,0.844066,"9"
1.5,1.69687,0.843976,"9"
1.5,1.7033,0.843425,"9"
1.5,1.7037,0.843391,"9"
1.5,1.70382,0.843381,"9"
1.5,1.70516,0.843266,"9"
1.5,1.70605,0.84319,"9"
1.5,1.70685,0.843121,"9"
1.5,1.71218,0.842665,"9"
1.5,1.71281,0.842611,"9"
1.5,1.72188,0.842107,"9"
1.5,1.72987,0.841663,"9"
1.5,1.73074,0.841615,"9"
1.5,1.73141,0.841577,"9"
1.5,1.73812,0.841205,"9"
1.5,1.7406,0.841067,"9"
1.5,1.74206,0.840986,"9"
1.5,1.74634,0.840748,"9"
1.5,1.74833,0.840638,"9"
1.5,1.75501,0.840267,"9"
1.5,1.75624,0.840199,"9"
1.5,1.76382,0.839777,"9"
1.5,1.7647,0.839729,"9"
1.5,1.76726,0.839587,"9"
1.5,1.77367,0.839231,"9"
1.5,1.77514,0.839149,"9"
1.5,1.78101,0.838823,"9"
1.5,1.78148,0.838797,"9"
1.5,1.78254,0.838738,"9"
1.5,1.78956,0.838348,"9"
1.5,1.78997,0.838325,"9"
1.5,1.79046,0.838298,"9"
1.5,1.79186,0.83821,"9"
1.5,1.79844,0.837799,"9"
1.5,1.7989,0.837771,"9"
1.5,1.80013,0.837694,"9"
1.5,1.81104,0.837012,"9"
1.5,1.81577,0.836717,"9"
1.5,1.81666,0.836661,"9"
1.5,1.81832,0.836558,"9"
1.5,1.82511,0.836133,"9"
1.5,1.82571,0.836096,"9"
1.5,1.8326,0.835666,"9"
1.5,1.83409,0.835572,"9"
1.5,1.83504,0.835513,"9"
1.5,1.83629,0.835435,"9"
1.5,1.84127,0.835124,"9"
1.5,1.8433,0.834997,"9"
1.5,1.85008,0.834573,"9"
1.5,1.85912,0.834008,"9"
1.5,1.85949,0.833985,"9"
1.5,1.86148,0.833811,"9"
1.5,1.86726,0.833306,"9"
1.5,1.86761,0.833275,"9"
1.5,1.87138,0.832945,"9"
1.5,1.87582,0.832557,"9"
1.5,1.87609,0.832534,"9"
1.5,1.87655,0.832493,"9"
1.5,1.87707,0.832448,"9"
1.5,1.8775,0.83241,"9"
1.5,1.89415,0.830954,"9"
1.5,1.8945,0.830923,"9"
1.5,1.89509,0.830872,"9"
1.5,1.90203,0.830265,"9"
1.5,1.91328,0.829281,"9"
1.5,1.91884,0.828795,"9"
1.5,1.92255,0.828471,"9"
1.5,1.92751,0.828036,"9"
1.5,1.92814,0.827981,"9"
1.5,1.92853,0.827947,"9"
1.5,1.92929,0.827922,"9"
1.5,1.93173,0.827841,"9"
1.5,1.93635,0.827687,"9"
1.5,1.93748,0.827649,"9"
1.5,1.93827,0.827623,"9"
1.5,1.9449,0.827402,"9"
1.5,1.9463,0.827355,"9"
1.5,1.9473,0.827322,"9"
1.5,1.95388,0.827102,"9"
1.5,1.9542,0.827092,"9"
1.5,1.95645,0.827017,"9"
1.5,1.96207,0.826829,"9"
1.5,1.96235,0.82682,"9"
1.5,1.97968,0.826243,"9"
1.5,1.98143,0.826184,"9"
1.5,1.98971,0.825908,"9"
1.5,1.99207,0.82583,"9"
1.5,2.00509,0.825396,"9"
1.5,2.00514,0.825394,"9"
1.5,2.00618,0.825359,"9"
1.5,2.00652,0.825334,"9"
1.5,2.00698,0.825299,"9"
1.5,2.00824,0.825205,"9"
1.5,2.0088,0.825163,"9"
1.5,2.01383,0.824786,"9"
1.5,2.01441,0.824742,"9"
1.5,2.02261,0.824128,"9"
1.5,2.0229,0.824106,"9"
1.5,2.02323,0.824081,"9"
1.5,2.03115,0.823487,"9"
1.5,2.03222,0.823407,"9"
1.5,2.04185,0.822685,"9"
1.5,2.04379,0.82254,"9"
1.5,2.04861,0.822179,"9"
1.5,2.05732,0.821526,"9"
1.5,2.06693,0.820805,"9"
1.5,2.0674,0.82077,"9"
1.5,2.06819,0.820711,"9"
1.5,2.07521,0.820184,"9"
1.5,2.07728,0.820029,"9"
1.5,2.08642,0.819344,"9"
1.5,2.09134,0.818975,"9"
1.5,2.09139,0.818971,"9"
1.5,2.09206,0.818921,"9"
1.5,2.09364,0.818803,"9"
1.5,2.10008,0.81832,"9"
1.5,2.10025,0.818307,"9"
1.5,2.10055,0.818285,"9"
1.5,2.10088,0.81826,"9"
1.5,2.10126,0.818232,"9"
1.5,2.10413,0.818016,"9"
1.5,2.11742,0.81702,"9"
1.5,2.11892,0.816907,"9"
1.5,2.11919,0.816887,"9"
1.5,2.12625,0.816358,"9"
1.5,2.1286,0.816182,"9"
1.5,2.13496,0.815705,"9"
1.5,2.13597,0.815629,"9"
1.5,2.13681,0.815566,"9"
1.5,2.13769,0.8155,"9"
1.5,2.14425,0.815009,"9"
1.5,2.15585,0.814284,"9"
1.5,2.16897,0.813464,"9"
1.5,2.16971,0.813418,"9"
1.5,2.17029,0.813382,"9"
1.5,2.17266,0.813234,"9"
1.5,2.17765,0.812922,"9"
1.5,2.17853,0.812867,"9"
1.5,2.17961,0.8128,"9"
1.5,2.18634,0.812379,"9"
1.5,2.1865,0.812369,"9"
1.5,2.18682,0.812349,"9"
1.5,2.18796,0.812278,"9"
1.5,2.18901,0.812212,"9"
1.5,2.19638,0.811752,"9"
1.5,2.19722,0.811699,"9"
1.5,2.20367,0.811296,"9"
1.5,2.20673,0.811105,"9"
1.5,2.20756,0.811053,"9"
1.5,2.21251,0.810744,"9"
1.5,2.21328,0.810696,"9"
1.5,2.22123,0.810254,"9"
1.5,2.22276,0.810169,"9"
1.5,2.23932,0.80925,"9"
1.5,2.24736,0.808803,"9"
1.5,2.24837,0.808747,"9"
1.5,2.25027,0.808641,"9"
1.5,2.25523,0.808366,"9"
1.5,2.25618,0.808313,"9"
1.5,2.25805,0.808209,"9"
1.5,2.25928,0.808141,"9"
1.5,2.2639,0.807884,"9"
1.5,2.26446,0.807853,"9"
1.5,2.26542,0.8078,"9"
1.5,2.26625,0.807754,"9"
1.5,2.2726,0.807401,"9"
1.5,2.27277,0.807392,"9"
1.5,2.28993,0.806439,"9"
1.5,2.29015,0.806427,"9"
1.5,2.29094,0.806383,"9"
1.5,2.29299,0.806269,"9"
1.5,2.29887,0.805942,"9"
1.5,2.30879,0.805392,"9"
1.5,2.31099,0.805269,"9"
1.5,2.31698,0.804937,"9"
1.5,2.32667,0.804398,"9"
1.5,2.32788,0.804331,"9"
1.5,2.33363,0.804012,"9"
1.5,2.33383,0.804001,"9"
1.5,2.33445,0.803966,"9"
1.5,2.33496,0.803938,"9"
1.5,2.3357,0.803897,"9"
1.5,2.34147,0.803576,"9"
1.5,2.35015,0.803094,"9"
1.5,2.35073,0.803062,"9"
1.5,2.35885,0.802611,"9"
1.5,2.35903,0.802601,"9"
1.5,2.36859,0.80207,"9"
1.5,2.37133,0.801948,"9"
1.5,2.37619,0.801733,"9"
1.5,2.37641,0.801723,"9"
1.5,2.37925,0.801597,"9"
1.5,2.38513,0.801335,"9"
1.5,2.38601,0.801296,"9"
1.5,2.3957,0.800865,"9"
1.5,2.39686,0.800814,"9"
1.5,2.41128,0.800173,"9"
1.5,2.41149,0.800164,"9"
1.5,2.41334,0.800082,"9"
1.5,2.42305,0.79965,"9"
1.5,2.42773,0.799443,"9"
1.5,2.42837,0.799414,"9"
1.5,2.43641,0.799057,"9"
1.5,2.44511,0.79867,"9"
1.5,2.44529,0.798662,"9"
1.5,2.44624,0.79862,"9"
1.5,2.44714,0.798575,"9"
1.5,2.45504,0.79818,"9"
1.5,2.45526,0.798169,"9"
1.5,2.46245,0.79781,"9"
1.5,2.46267,0.797798,"9"
1.5,2.4655,0.797657,"9"
1.5,2.46583,0.797641,"9"
1.5,2.47139,0.797363,"9"
1.5,2.47336,0.797264,"9"
1.5,2.47476,0.797194,"9"
1.5,2.48075,0.796895,"9"
1.5,2.49754,0.796149,"9"
1.5,2.49775,0.796139,"9"
1.5,2.4996,0.796057,"9"
1.5,2.50535,0.795802,"9"
1.5,2.50602,0.795772,"9"
1.5,2.52266,0.795033,"9"
1.5,2.52292,0.795021,"9"
1.5,2.52451,0.79495,"9"
1.5,2.52648,0.794863,"9"
1.5,2.53137,0.794646,"9"
1.5,2.5327,0.794587,"9"
1.5,2.53448,0.794507,"9"
1.5,2.53481,0.794493,"9"
1.5,2.5487,0.793876,"9"
1.5,2.54893,0.793865,"9"
1.5,2.54903,0.793861,"9"
1.5,2.55069,0.793787,"9"
1.5,2.551,0.793774,"9"
1.5,2.5584,0.793445,"9"
1.5,2.5588,0.793427,"9"
1.5,2.57519,0.792699,"9"
1.5,2.5754,0.792689,"9"
1.5,2.57819,0.792565,"9"
1.5,2.58585,0.792225,"9"
1.5,2.5916,0.791969,"9"
1.5,2.59228,0.791939,"9"
1.5,2.59516,0.791811,"9"
1.5,2.60217,0.7915,"9"
1.5,2.60892,0.7912,"9"
1.5,2.60918,0.791188,"9"
1.5,2.61035,0.791136,"9"
1.5,2.61209,0.791059,"9"
1.5,2.61762,0.790813,"9"
1.5,2.62965,0.790279,"9"
1.5,2.6299,0.790268,"9"
1.5,2.63496,0.790043,"9"
1.5,2.63519,0.790033,"9"
1.5,2.6353,0.790028,"9"
1.5,2.63606,0.789994,"9"
1.5,2.63696,0.789957,"9"
1.5,2.63726,0.789945,"9"
1.5,2.65305,0.789299,"9"
1.5,2.66146,0.788955,"9"
1.5,2.67211,0.78852,"9"
1.5,2.67786,0.788284,"9"
1.5,2.67855,0.788256,"9"
1.5,2.67982,0.788204,"9"
1.5,2.68107,0.788153,"9"
1.5,2.68162,0.788131,"9"
1.5,2.68654,0.787929,"9"
1.5,2.688,0.78787,"9"
1.5,2.69544,0.787565,"9"
1.5,2.69862,0.787435,"9"
1.5,2.70387,0.78722,"9"
1.5,2.7141,0.786802,"9"
1.5,2.72122,0.786511,"9"
1.5,2.72145,0.786502,"9"
1.5,2.72156,0.786497,"9"
1.5,2.72352,0.786417,"9"
1.5,2.7391,0.78578,"9"
1.5,2.73931,0.785771,"9"
1.5,2.74196,0.785663,"9"
1.5,2.74912,0.78537,"9"
1.5,2.74972,0.785345,"9"
1.5,2.75618,0.785081,"9"
1.5,2.75747,0.785028,"9"
1.5,2.75867,0.784979,"9"
1.5,2.76411,0.784757,"9"
1.5,2.76565,0.784694,"9"
1.5,2.76759,0.784614,"9"
1.5,2.7728,0.784401,"9"
1.5,2.7817,0.784037,"9"
1.5,2.79013,0.783693,"9"
1.5,2.79368,0.783548,"9"
1.5,2.79909,0.783326,"9"
1.5,2.80747,0.782983,"9"
1.5,2.80782,0.782969,"9"
1.5,2.80978,0.782889,"9"
1.5,2.81697,0.782595,"9"
1.5,2.82537,0.782251,"9"
1.5,2.82586,0.782231,"9"
1.5,2.82676,0.782201,"9"
1.5,2.82733,0.782182,"9"
1.5,2.82794,0.782162,"9"
1.5,2.83512,0.781923,"9"
1.5,2.84245,0.781679,"9"
1.5,2.84329,0.78165,"9"
1.5,2.84539,0.78158,"9"
1.5,2.85036,0.781415,"9"
1.5,2.85906,0.781125,"9"
1.5,2.86153,0.781042,"9"
1.5,2.86796,0.780828,"9"
1.5,2.87639,0.780547,"9"
1.5,2.88535,0.780249,"9"
1.5,2.88545,0.780245,"9"
1.5,2.88828,0.780151,"9"
1.5,2.89373,0.779969,"9"
1.5,2.89711,0.779857,"9"
1.5,2.90301,0.77966,"9"
1.5,2.90323,0.779653,"9"
1.5,2.90391,0.77963,"9"
1.5,2.90494,0.779596,"9"
1.5,2.91277,0.779335,"9"
1.5,2.91302,0.779326,"9"
1.5,2.92094,0.779062,"9"
1.5,2.92799,0.778828,"9"
1.5,2.92871,0.778804,"9"
1.5,2.93158,0.778708,"9"
1.5,2.94531,0.77825,"9"
1.5,2.94863,0.77814,"9"
1.5,2.95421,0.777954,"9"
1.5,2.96264,0.777673,"9"
1.5,2.9716,0.777374,"9"
1.5,2.97172,0.77737,"9"
1.5,2.97998,0.777095,"9"
1.5,2.98087,0.777065,"9"
1.5,2.98928,0.776785,"9"
1.5,2.99118,0.776722,"9"
1.5,2.99192,0.776697,"9"
1.5,2.99903,0.77646,"9"
1.5,2.99928,0.776452,"9"
1.5,3.00035,0.776416,"9"
1.5,3.00635,0.776216,"9"
1.5,3.00704,0.776193,"9"
1.5,3.00722,0.776189,"9"
1.5,3.00817,0.776169,"9"
1.5,3.01424,0.776037,"9"
1.5,3.0143,0.776035,"9"
1.5,3.03184,0.775654,"9"
1.5,3.04195,0.775434,"9"
1.5,3.04364,0.775398,"9"
1.5,3.04899,0.775281,"9"
1.5,3.04935,0.775274,"9"
1.5,3.04989,0.775262,"9"
1.5,3.05786,0.775089,"9"
1.5,3.06017,0.775038,"9"
1.5,3.06069,0.775027,"9"
1.5,3.06692,0.774892,"9"
1.5,3.08486,0.774502,"9"
1.5,3.08528,0.774492,"9"
1.5,3.08554,0.774487,"9"
1.5,3.09187,0.774349,"9"
1.5,3.09201,0.774346,"9"
1.5,3.09261,0.774333,"9"
1.5,3.09535,0.774274,"9"
1.5,3.10056,0.77416,"9"
1.5,3.10304,0.774107,"9"
1.5,3.11241,0.773903,"9"
1.5,3.1181,0.773779,"9"
1.5,3.13524,0.773407,"9"
1.5,3.13549,0.773401,"9"
1.5,3.13561,0.773399,"9"
1.5,3.13616,0.773387,"9"
1.5,3.13777,0.773352,"9"
1.5,3.14707,0.773149,"9"
1.5,3.16317,0.7728,"9"
1.5,3.16387,0.772784,"9"
1.5,3.16964,0.772659,"9"
1.5,3.17024,0.772646,"9"
1.5,3.17112,0.772627,"9"
1.5,3.17154,0.772617,"9"
1.5,3.17275,0.772591,"9"
1.5,3.17812,0.772475,"9"
1.5,3.18681,0.772286,"9"
1.5,3.20436,0.771904,"9"
1.5,3.20545,0.77188,"9"
1.5,3.20652,0.771874,"9"
1.5,3.20741,0.771868,"9"
1.5,3.21538,0.771818,"9"
1.5,3.22149,0.77178,"9"
1.5,3.22175,0.771779,"9"
1.5,3.22187,0.771778,"9"
1.5,3.22242,0.771774,"9"
1.5,3.22311,0.77177,"9"
1.5,3.22422,0.771763,"9"
1.5,3.22446,0.771762,"9"
1.5,3.24941,0.771606,"9"
1.5,3.25591,0.771565,"9"
1.5,3.25651,0.771561,"9"
1.5,3.25738,0.771556,"9"
1.5,3.2578,0.771553,"9"
1.5,3.25913,0.771545,"9"
1.5,3.26437,0.771512,"9"
1.5,3.27306,0.771458,"9"
1.5,3.28436,0.771387,"9"
1.5,3.2848,0.771384,"9"
1.5,3.29061,0.771348,"9"
1.5,3.29319,0.771332,"9"
1.5,3.30006,0.771289,"9"
1.5,3.30775,0.771241,"9"
1.5,3.30801,0.771239,"9"
1.5,3.30813,0.771239,"9"
1.5,3.30936,0.771231,"9"
1.5,3.31084,0.771222,"9"
1.5,3.32703,0.771121,"9"
1.5,3.33353,0.77108,"9"
1.5,3.33414,0.771076,"9"
1.5,3.33502,0.771071,"9"
1.5,3.33652,0.771061,"9"
1.5,3.34347,0.771018,"9"
1.5,3.35062,0.771018,"9"
1.5,3.35069,0.771018,"9"
1.5,3.35268,0.771018,"9"
1.5,3.35333,0.771018,"9"
1.5,3.35354,0.771018,"9"
1.5,3.36255,0.771018,"9"
1.5,3.37687,0.771018,"9"
1.5,3.38632,0.771018,"9"
1.5,3.38824,0.771018,"9"
1.5,3.394,0.771018,"9"
1.5,3.39426,0.771018,"9"
1.5,3.39438,0.771018,"9"
1.5,3.39561,0.771018,"9"
1.5,3.40486,0.771018,"9"
1.5,3.41328,0.771018,"9"
1.5,3.41427,0.771018,"9"
1.5,3.41978,0.771018,"9"
1.5,3.4204,0.771018,"9"
1.5,3.42128,0.771018,"9"
1.5,3.42231,0.771018,"9"
1.5,3.4225,0.771018,"9"
1.5,3.42824,0.771018,"9"
1.5,3.43694,0.771018,"9"
1.5,3.43893,0.771018,"9"
1.5,3.44858,0.771018,"9"
1.5,3.46312,0.771018,"9"
1.5,3.46598,0.771018,"9"
1.5,3.47258,0.771018,"9"
1.5,3.47324,0.771018,"9"
1.5,3.48026,0.771018,"9"
1.5,3.48052,0.771018,"9"
1.5,3.48285,0.771018,"9"
1.5,3.48305,0.771018,"9"
1.5,3.4901,0.771018,"9"
1.5,3.4909,0.771018,"9"
1.5,3.49128,0.771018,"9"
1.5,3.49972,0.771018,"9"
1.5,3.50604,0.771018,"9"
1.5,3.50667,0.771018,"9"
1.5,3.50754,0.771018,"9"
1.5,3.51449,0.771018,"9"
1.5,3.51549,0.771018,"9"
1.5,3.5177,0.771018,"9"
1.5,3.52319,0.771018,"9"
1.5,3.5432,0.771018,"9"
1.5,3.5434,0.771018,"9"
1.5,3.54938,0.771018,"9"
1.5,3.55022,0.771018,"9"
1.5,3.55086,0.771018,"9"
1.5,3.56651,0.771018,"9"
1.5,3.56678,0.771018,"9"
1.5,3.56889,0.771018,"9"
1.5,3.57636,0.771018,"9"
1.5,3.57714,0.771018,"9"
1.5,3.57804,0.771018,"9"
1.5,3.5843,0.771018,"9"
1.5,3.59229,0.771018,"9"
1.5,3.60074,0.771018,"9"
1.5,3.60281,0.771018,"9"
1.5,3.60354,0.771018,"9"
1.5,3.60374,0.771018,"9"
1.5,3.60944,0.771018,"9"
1.5,3.61002,0.771018,"9"
1.5,3.62975,0.771018,"9"
1.5,3.63563,0.771018,"9"
1.5,3.63648,0.771018,"9"
1.5,3.63711,0.771018,"9"
1.5,3.63787,0.771018,"9"
1.5,3.64413,0.771018,"9"
